0,1,0
0.035,1,0
0.07,1,0
0.105,1,0
0.14,1,0
0.175,1,0
0.21,1,0
0.245,1,0
0.28,1,0
0.315,1,0
0.35,1,0
0.385,1,0
0.42,1,0
0.455,1,0
0.49,1,0
0.525,1,0
0.56,1,0
0.595,1,0
0.63,1,0
0.665,1,0
0.7,1,0
0.735,1,0
0.77,1,0
0.805,1,0
0.84,1,0
0.875,1,0
0.91,1,0
0.945,1,0
0.98,1,0
1.015,1,0
1.05,1,0
1.085,1,0
1.12,1,0
1.155,1,0
1.19,1,0
1.225,1,0
1.26,1,0
1.295,1,0
1.33,1,0
1.365,1,0
1.4,1,0
1.435,1,0
1.47,1,0
1.505,1,0
1.54,0.9842,0.016529
1.575,0.97456,0.026313
1.61,0.96186,0.039137
1.645,0.94524,0.055842
1.68,0.92123,0.079916
1.715,0.89057,0.1106
1.75,0.84978,0.15136
1.785,0.8007,0.20039
1.82,0.74274,0.25826
1.855,0.67783,0.32305
1.89,0.60897,0.39178
1.925,0.53962,0.46101
1.96,0.47294,0.52757
1.995,0.41125,0.58916
2.03,0.35585,0.64447
2.065,0.30715,0.69311
2.1,0.26493,0.73528
2.135,0.22864,0.77136
2.17,0.19759,0.80241
2.205,0.1711,0.8289
2.24,0.14853,0.85147
2.275,0.12942,0.87058
2.31,0.11312,0.88688
2.345,0.099371,0.90063
2.38,0.087857,0.91214
2.415,0.078357,0.92164
2.45,0.070733,0.92927
2.485,0.064962,0.93504
2.52,0.061211,0.93879
2.555,0.059995,0.94001
2.59,0.062648,0.93735
2.625,0.071439,0.92856
2.66,0.091251,0.90875
2.695,0,1
2.73,0,1
2.765,0,1
2.8,0,1
2.835,0,1
2.87,0,1
2.905,0,1
2.94,0,1
2.975,0,1
3.01,0,1
3.045,0,1
3.08,0,1
3.115,0,1
3.15,0,1
3.185,0,1
3.22,0,1
3.255,0,1
3.29,0,1
3.325,0,1
3.36,0,1
3.395,0,1
3.43,0,1
3.465,0,1
3.5,0,1
