0,0.006221
0.035,0.0071195
0.07,0.0087369
0.105,0.010876
0.14,0.013601
0.175,0.01683
0.21,0.020275
0.245,0.023525
0.28,0.026255
0.315,0.028351
0.35,0.029869
0.385,0.030928
0.42,0.031644
0.455,0.032107
0.49,0.032382
0.525,0.032516
0.56,0.032539
0.595,0.032476
0.63,0.032344
0.665,0.032156
0.7,0.03192
0.735,0.031645
0.77,0.031336
0.805,0.030996
0.84,0.03063
0.875,0.03024
0.91,0.029829
0.945,0.029397
0.98,0.028945
1.015,0.028476
1.05,0.027989
1.085,0.027485
1.12,0.026964
1.155,0.026426
1.19,0.025872
1.225,0.0253
1.26,0.024712
1.295,0.024107
1.33,0.023486
1.365,0.022847
1.4,0.022194
1.435,0.021527
1.47,0.020849
1.505,0.020167
1.54,0.019489
1.575,0.018829
1.61,0.018207
1.645,0.017651
1.68,0.017198
1.715,0.01689
1.75,0.016772
1.785,0.016879
1.82,0.017224
1.855,0.01779
1.89,0.018528
1.925,0.019367
1.96,0.020229
1.995,0.021045
2.03,0.021764
2.065,0.022354
2.1,0.0228
2.135,0.023099
2.17,0.023253
2.205,0.02327
2.24,0.023157
2.275,0.022924
2.31,0.022578
2.345,0.022126
2.38,0.021575
2.415,0.020931
2.45,0.020196
2.485,0.019374
2.52,0.018463
2.555,0.017457
2.59,0.016343
2.625,0.015094
2.66,0.013662
2.695,0.011987
2.73,0.010036
2.765,0.007891
2.8,0.0058038
2.835,0.0040703
2.87,0.0028163
2.905,0.0019676
2.94,0.0013863
2.975,0.00099519
3.01,0.00078283
3.045,0.00067762
3.08,0.00061603
3.115,0.00057304
3.15,0.00053936
3.185,0.00051109
3.22,0.00048639
3.255,0.00046427
3.29,0.00044414
3.325,0.00042564
3.36,0.00040851
3.395,0.00039257
3.43,0.00037766
3.465,0.00036369
3.5,0.00035055
